,Ticker,Representative,Transaction,Amount,House,State,Party,Range,Date,OpenPrice,previous_seven_days,OpenPricePrevSevenDays,next_seven_days,OpenPriceNextSevenDays,previous_thirty_days,OpenPricePreviousThirtyDays,next_thirty_days,OpenPriceNextThirtyDays,previous_7_day_percent_change,next_7_day_percent_change,previous_30_day_percent_change,Next_12_days_present_percent_change,OpenPrice_spy,previous_seven_days_spy,OpenPricePrevSevenDays_spy,next_seven_days_spy,OpenPriceNextSevenDays_spy,previous_thirty_days_spy,OpenPricePrevThirtyDays_spy,next_thirty_days_spy,OpenPriceNextThirtyDays_spy,prev_7_days_spy_percent_change,next_7_days_spy_percent_change,prev_30_days_spy_percent_change,next_30_days_spy_percent_change
585,VFC,Susan M. Collins,Sale,1001,Senate,Virginia,Democratic,"$1,001 - $15,000",1/6/22,72.97,12/30/21,72.41,1/13/22,72.26,12/7/21,76.47,1/18/22,71.36,0.007733738,-0.009730026,-0.045769583,-0.022063862,467.89,12/30/21,477.93,1/12/22,471.59,12/8/21,468.7,1/19/22,458.13,-0.02100726,0.007907842,-0.001728184,-0.020859604
586,OTIS,Susan M. Collins,Sale,1001,Senate,Virginia,Democratic,"$1,001 - $15,000",1/6/22,84.19,12/30/21,86.87,1/13/22,87.09,12/7/21,85.14,1/18/22,83.05,-0.030850696,0.034445896,-0.011158093,-0.013540801,467.89,12/30/21,477.93,1/12/22,471.59,12/8/21,468.7,1/19/22,458.13,-0.02100726,0.007907842,-0.001728184,-0.020859604
587,HSIC,Susan M. Collins,Sale,15001,Senate,Virginia,Democratic,"$15,001 - $50,000",1/6/22,79.28,12/30/21,78.06,1/13/22,77.64,12/7/21,73.22,1/18/22,77.03,0.015629003,-0.020686176,0.082764272,-0.028380424,467.89,12/30/21,477.93,1/12/22,471.59,12/8/21,468.7,1/19/22,458.13,-0.02100726,0.007907842,-0.001728184,-0.020859604
588,CARR,Susan M. Collins,Sale,1001,Senate,Virginia,Democratic,"$1,001 - $15,000",1/6/22,52.45,12/30/21,53.83,1/13/22,53,12/7/21,56.14,1/18/22,50.2,-0.025636262,0.010486177,-0.065728536,-0.042897998,467.89,12/30/21,477.93,1/12/22,471.59,12/8/21,468.7,1/19/22,458.13,-0.02100726,0.007907842,-0.001728184,-0.020859604
589,AMZN,Susan M. Collins,Purchase,15001,Senate,Virginia,Democratic,"$15,001 - $50,000",1/6/22,3269.01,12/30/21,3394,1/13/22,3305.01,12/7/21,3492,1/18/22,3182.1,-0.036826753,0.011012508,-0.063857388,-0.026586031,467.89,12/30/21,477.93,1/12/22,471.59,12/8/21,468.7,1/19/22,458.13,-0.02100726,0.007907842,-0.001728184,-0.020859604
590,UL,Susan M. Collins,Sale,15001,Senate,Virginia,Democratic,"$15,001 - $50,000",1/21/22,49.84,1/14/22,53.59,1/28/22,50.63,12/22/21,52.03,2/2/22,50.98,-0.069975742,0.015850722,-0.042091101,0.022873194,445.56,1/13/22,472.19,1/27/22,438.26,12/22/21,462.79,2/2/22,455.5,-0.056396789,-0.016383876,-0.037230709,0.022309004
591,NVDA,Susan M. Collins,Purchase,15001,Senate,Virginia,Democratic,"$15,001 - $50,000",1/6/22,276.4,12/30/21,298.27,1/13/22,283.79,12/7/21,309.57,1/18/22,262.6,-0.073322828,0.026736614,-0.107148626,-0.049927641,467.89,12/30/21,477.93,1/12/22,471.59,12/8/21,468.7,1/19/22,458.13,-0.02100726,0.007907842,-0.001728184,-0.020859604
592,LIN,Susan M. Collins,Purchase,15001,Senate,Virginia,Democratic,"$15,001 - $50,000",1/6/22,344.68,12/30/21,345.26,1/13/22,338.28,12/7/21,330.66,1/18/22,322.83,-0.001679893,-0.018567947,0.042400048,-0.063392132,467.89,12/30/21,477.93,1/12/22,471.59,12/8/21,468.7,1/19/22,458.13,-0.02100726,0.007907842,-0.001728184,-0.020859604
593,PFFV,Steve Cohen,Purchase,50001,Representatives,Tennessee,Democratic,"$50,001-$100,000",2/11/22,26.23,2/4/22,26.52,2/18/22,26.08,1/12/22,27.7,2/23/22,26.02,-0.010935143,-0.005718643,-0.053068592,-0.0080061,449.41,2/4/22,446.35,2/17/22,443.22,1/13/22,472.19,2/24/22,411.02,0.006855607,-0.013773614,-0.048243292,-0.08542311
594,VRP,Steve Cohen,Purchase,50001,Representatives,Tennessee,Democratic,"$50,001-$100,000",2/11/22,24.85,2/4/22,25.29,2/18/22,24.71,1/12/22,25.88,2/23/22,24.56,-0.017398181,-0.005633803,-0.039799073,-0.01167002,449.41,2/4/22,446.35,2/17/22,443.22,1/13/22,472.19,2/24/22,411.02,0.006855607,-0.013773614,-0.048243292,-0.08542311
595,LLY,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/14/22,250.15,1/7/22,259.74,1/21/22,246.88,12/15/21,262.07,1/26/22,239.63,-0.036921537,-0.013072157,-0.045484031,-0.042054767,461.19,1/7/22,467.95,1/21/22,445.56,12/16/21,472.57,1/27/22,438.26,-0.014445988,-0.033890587,-0.024081089,-0.049719205
596,WBA,Tommy Tuberville,Purchase,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/12/22,54.53,1/5/22,53.69,1/19/22,53.47,12/13/21,49.67,1/24/22,52.41,0.015645372,-0.019438841,0.097845782,-0.038877682,471.59,1/5/22,477.16,1/19/22,458.13,12/14/21,463.09,1/25/22,433.06,-0.011673233,-0.028541742,0.018354963,-0.081702326
597,WMT,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/14/22,144.22,1/7/22,143.5,1/21/22,141.22,12/15/21,145.21,1/26/22,137.34,0.005017422,-0.020801553,-0.006817712,-0.047704895,461.19,1/7/22,467.95,1/21/22,445.56,12/16/21,472.57,1/27/22,438.26,-0.014445988,-0.033890587,-0.024081089,-0.049719205
598,FUN,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/13/22,46.99,1/6/22,49.34,1/20/22,46.96,12/14/21,49,1/25/22,45.35,-0.047628699,-0.000638434,-0.041020408,-0.034901043,472.19,1/6/22,467.89,1/20/22,453.75,12/15/21,463.42,1/26/22,440.72,0.009190194,-0.039052076,0.018924518,-0.066646901
599,PEGA,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/13/22,103.21,1/6/22,96.56,1/20/22,97.41,12/14/21,114.22,1/25/22,93.05,0.068869097,-0.056196105,-0.096392926,-0.098440074,472.19,1/6/22,467.89,1/20/22,453.75,12/15/21,463.42,1/26/22,440.72,0.009190194,-0.039052076,0.018924518,-0.066646901
600,X,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/13/22,25.7,1/6/22,25.48,1/20/22,22.52,12/14/21,22.2,1/25/22,18.87,0.008634223,-0.123735409,0.157657658,-0.265758755,472.19,1/6/22,467.89,1/20/22,453.75,12/15/21,463.42,1/26/22,440.72,0.009190194,-0.039052076,0.018924518,-0.066646901
601,VTRS,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/13/22,15.2,1/6/22,14.56,1/20/22,14.65,12/14/21,12.55,1/25/22,14.32,0.043956044,-0.036184211,0.211155378,-0.057894737,472.19,1/6/22,467.89,1/20/22,453.75,12/15/21,463.42,1/26/22,440.72,0.009190194,-0.039052076,0.018924518,-0.066646901
602,CLOU,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/13/22,24.79,1/6/22,24.23,1/20/22,23.69,12/14/21,26.43,1/25/22,22.4,0.023111845,-0.044372731,-0.0620507,-0.096409843,472.19,1/6/22,467.89,1/20/22,453.75,12/15/21,463.42,1/26/22,440.72,0.009190194,-0.039052076,0.018924518,-0.066646901
603,FGSCX,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/13/22,21.01,1/6/22,21.73,1/20/22,20.03,12/14/21,22.2,1/25/22,19.38,-0.033133916,-0.046644455,-0.053603604,-0.077582104,472.19,1/6/22,467.89,1/20/22,453.75,12/15/21,463.42,1/26/22,440.72,0.009190194,-0.039052076,0.018924518,-0.066646901
604,GILD,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/13/22,71.99,1/6/22,71.68,1/20/22,69.07,12/14/21,69.87,1/25/22,68.05,0.004324777,-0.040561189,0.030342064,-0.054729824,472.19,1/6/22,467.89,1/20/22,453.75,12/15/21,463.42,1/26/22,440.72,0.009190194,-0.039052076,0.018924518,-0.066646901
605,CRWD,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/13/22,188.15,1/6/22,180.25,1/20/22,177.33,12/14/21,197.01,1/25/22,167,0.043828017,-0.057507308,-0.044972336,-0.112410311,472.19,1/6/22,467.89,1/20/22,453.75,12/15/21,463.42,1/26/22,440.72,0.009190194,-0.039052076,0.018924518,-0.066646901
606,RTX,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/14/22,91.05,1/7/22,90.26,1/21/22,88.52,12/15/21,83.46,1/26/22,89.98,0.008752493,-0.02778693,0.090941769,-0.011751785,461.19,1/7/22,467.95,1/21/22,445.56,12/16/21,472.57,1/27/22,438.26,-0.014445988,-0.033890587,-0.024081089,-0.049719205
607,NWL,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/13/22,23.55,1/6/22,23.26,1/20/22,23.3,12/14/21,22.18,1/25/22,23.22,0.012467756,-0.010615711,0.061767358,-0.014012739,472.19,1/6/22,467.89,1/20/22,453.75,12/15/21,463.42,1/26/22,440.72,0.009190194,-0.039052076,0.018924518,-0.066646901
608,ABQCX,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/13/22,11.02,1/6/22,11.04,1/20/22,10.94,12/14/21,11.22,1/25/22,10.97,-0.001811594,-0.007259528,-0.017825312,-0.004537205,472.19,1/6/22,467.89,1/20/22,453.75,12/15/21,463.42,1/26/22,440.72,0.009190194,-0.039052076,0.018924518,-0.066646901
609,CTAS,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/14/22,400.47,1/7/22,402.49,1/21/22,380.91,12/15/21,449.68,1/26/22,383.53,-0.005018758,-0.04884261,-0.109433375,-0.042300297,461.19,1/7/22,467.95,1/21/22,445.56,12/16/21,472.57,1/27/22,438.26,-0.014445988,-0.033890587,-0.024081089,-0.049719205
610,BABA,Tommy Tuberville,Purchase,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/14/22,132.81,1/7/22,130.24,1/21/22,128.23,12/15/21,122.63,1/26/22,120.93,0.019732801,-0.034485355,0.083013944,-0.089451096,461.19,1/7/22,467.95,1/21/22,445.56,12/16/21,472.57,1/27/22,438.26,-0.014445988,-0.033890587,-0.024081089,-0.049719205
611,MSFT,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/14/22,304.25,1/7/22,314.15,1/21/22,302.69,12/15/21,328.61,1/26/22,307.99,-0.031513608,-0.005127362,-0.074130428,0.012292523,461.19,1/7/22,467.95,1/21/22,445.56,12/16/21,472.57,1/27/22,438.26,-0.014445988,-0.033890587,-0.024081089,-0.049719205
612,NEE,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/14/22,84.88,1/7/22,85.77,1/21/22,83.7,12/15/21,90.29,1/26/22,76.5,-0.010376589,-0.013901979,-0.059918042,-0.098727615,461.19,1/7/22,467.95,1/21/22,445.56,12/16/21,472.57,1/27/22,438.26,-0.014445988,-0.033890587,-0.024081089,-0.049719205
613,BABA,Tommy Tuberville,Purchase,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/14/22,132.81,1/7/22,130.24,1/21/22,128.23,12/15/21,122.63,1/26/22,120.93,0.019732801,-0.034485355,0.083013944,-0.089451096,461.19,1/7/22,467.95,1/21/22,445.56,12/16/21,472.57,1/27/22,438.26,-0.014445988,-0.033890587,-0.024081089,-0.049719205
614,CLF,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/14/22,21.86,1/7/22,23.53,1/21/22,18.51,12/15/21,20.16,1/26/22,17.4,-0.070973226,-0.153247941,0.084325397,-0.204025618,461.19,1/7/22,467.95,1/21/22,445.56,12/16/21,472.57,1/27/22,438.26,-0.014445988,-0.033890587,-0.024081089,-0.049719205
615,ADBE,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/14/22,514.49,1/7/22,513.66,1/21/22,508.5,12/15/21,615.96,1/26/22,514,0.001615855,-0.011642598,-0.164734723,-0.000952399,461.19,1/7/22,467.95,1/21/22,445.56,12/16/21,472.57,1/27/22,438.26,-0.014445988,-0.033890587,-0.024081089,-0.049719205
616,ACN,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/14/22,357.04,1/7/22,379.09,1/21/22,341.39,12/15/21,370.21,1/26/22,341.42,-0.058165607,-0.043832624,-0.035574404,-0.0437486,461.19,1/7/22,467.95,1/21/22,445.56,12/16/21,472.57,1/27/22,438.26,-0.014445988,-0.033890587,-0.024081089,-0.049719205
617,QCOM,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/14/22,182.8,1/7/22,186.6,1/21/22,166.24,12/15/21,183.97,1/26/22,168.58,-0.020364416,-0.09059081,-0.006359733,-0.077789934,461.19,1/7/22,467.95,1/21/22,445.56,12/16/21,472.57,1/27/22,438.26,-0.014445988,-0.033890587,-0.024081089,-0.049719205
618,PONCX,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/21/22,11.81,1/14/22,11.85,1/28/22,11.76,12/22/21,11.91,2/2/22,11.79,-0.003375527,-0.0042337,-0.008396306,-0.00169348,445.56,1/13/22,472.19,1/27/22,438.26,12/22/21,462.79,2/2/22,455.5,-0.056396789,-0.016383876,-0.037230709,0.022309004
619,AWK,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/14/22,167.83,1/7/22,172.84,1/21/22,164.08,12/15/21,180.16,1/26/22,157.45,-0.028986346,-0.022344039,-0.068439165,-0.061848299,461.19,1/7/22,467.95,1/21/22,445.56,12/16/21,472.57,1/27/22,438.26,-0.014445988,-0.033890587,-0.024081089,-0.049719205
620,QCOM,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/14/22,182.8,1/7/22,186.6,1/21/22,166.24,12/15/21,183.97,1/26/22,168.58,-0.020364416,-0.09059081,-0.006359733,-0.077789934,461.19,1/7/22,467.95,1/21/22,445.56,12/16/21,472.57,1/27/22,438.26,-0.014445988,-0.033890587,-0.024081089,-0.049719205
621,BABA,Tommy Tuberville,Purchase,50001,Senate,Alabama,Republican,"$50,001 - $100,000",1/14/22,132.81,1/7/22,130.24,1/21/22,128.23,12/15/21,122.63,1/26/22,120.93,0.019732801,-0.034485355,0.083013944,-0.089451096,461.19,1/7/22,467.95,1/21/22,445.56,12/16/21,472.57,1/27/22,438.26,-0.014445988,-0.033890587,-0.024081089,-0.049719205
622,AAPL,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/14/22,171.34,1/7/22,172.89,1/21/22,164.42,12/15/21,175.11,1/26/22,163.5,-0.008965238,-0.040387534,-0.021529324,-0.045756974,461.19,1/7/22,467.95,1/21/22,445.56,12/16/21,472.57,1/27/22,438.26,-0.014445988,-0.033890587,-0.024081089,-0.049719205
623,MA,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/14/22,364.32,1/7/22,366.39,1/21/22,362.5,12/15/21,340,1/26/22,343.36,-0.005649718,-0.004995608,0.071529412,-0.05753184,461.19,1/7/22,467.95,1/21/22,445.56,12/16/21,472.57,1/27/22,438.26,-0.014445988,-0.033890587,-0.024081089,-0.049719205
624,CLF,Tommy Tuberville,Purchase,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/14/22,21.86,1/7/22,23.53,1/21/22,18.51,12/15/21,20.16,1/26/22,17.4,-0.070973226,-0.153247941,0.084325397,-0.204025618,461.19,1/7/22,467.95,1/21/22,445.56,12/16/21,472.57,1/27/22,438.26,-0.014445988,-0.033890587,-0.024081089,-0.049719205
625,TSN,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/21/22,91.17,1/14/22,92.74,1/28/22,89.46,12/22/21,85.15,2/2/22,90.8,-0.016929049,-0.01875617,0.070698767,-0.004058353,445.56,1/13/22,472.19,1/27/22,438.26,12/22/21,462.79,2/2/22,455.5,-0.056396789,-0.016383876,-0.037230709,0.022309004
626,DUK,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/21/22,103.02,1/14/22,104.44,1/28/22,103.19,12/22/21,102.91,2/2/22,103.35,-0.013596323,0.001650165,0.001068895,0.003203262,445.56,1/13/22,472.19,1/27/22,438.26,12/22/21,462.79,2/2/22,455.5,-0.056396789,-0.016383876,-0.037230709,0.022309004
627,MDT,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/26/22,104.62,1/19/22,107.39,2/2/22,102.99,12/27/21,103.29,2/7/22,102.65,-0.025793836,-0.015580195,0.012876368,-0.018830052,440.72,1/19/22,458.13,2/1/22,450.68,12/28/21,477.72,2/7/22,449.51,-0.038002314,0.022599383,-0.077451227,0.019944636
628,SSYS,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/3/22,24.94,12/27/21,23.53,1/10/22,23.27,12/4/21,23.53,1/15/22,23.76,0.059923502,-0.066960706,0.059923502,-0.047313553,476.3,12/27/21,472.06,1/7/22,467.95,12/3/21,459.17,1/13/22,472.19,0.008981909,-0.017530968,0.037306444,-0.008629015
629,SSYS,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/3/22,24.94,12/27/21,23.53,1/10/22,23.27,12/4/21,23.53,1/15/22,23.76,0.059923502,-0.066960706,0.059923502,-0.047313553,476.3,12/27/21,472.06,1/7/22,467.95,12/3/21,459.17,1/13/22,472.19,0.008981909,-0.017530968,0.037306444,-0.008629015
630,SSYS,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/3/22,24.94,12/27/21,23.53,1/10/22,23.27,12/4/21,23.53,1/15/22,23.76,0.059923502,-0.066960706,0.059923502,-0.047313553,476.3,12/27/21,472.06,1/7/22,467.95,12/3/21,459.17,1/13/22,472.19,0.008981909,-0.017530968,0.037306444,-0.008629015
631,SSYS,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/3/22,24.94,12/27/21,23.53,1/10/22,23.27,12/4/21,23.53,1/15/22,23.76,0.059923502,-0.066960706,0.059923502,-0.047313553,476.3,12/27/21,472.06,1/7/22,467.95,12/3/21,459.17,1/13/22,472.19,0.008981909,-0.017530968,0.037306444,-0.008629015
632,CLF,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/4/22,22,12/28/21,20.54,1/11/22,22,12/5/21,20.3,1/16/22,19.1,0.071080818,0,0.083743842,-0.131818182,479.22,12/28/21,477.72,1/10/22,462.7,12/6/21,456.13,1/14/22,461.19,0.003139915,-0.034472685,0.050621533,-0.037623638
633,INTC,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/5/22,54.19,12/29/21,51.81,1/12/22,56.14,12/6/21,49.48,1/17/22,48.13,0.045937078,0.035984499,0.095189976,-0.111828751,477.16,12/29/21,476.98,1/11/22,465.23,12/7/21,464.41,1/18/22,459.74,0.000377374,-0.025002096,0.027454189,-0.03650767
634,INTC,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/5/22,54.19,12/29/21,51.81,1/12/22,56.14,12/6/21,49.48,1/17/22,48.13,0.045937078,0.035984499,0.095189976,-0.111828751,477.16,12/29/21,476.98,1/11/22,465.23,12/7/21,464.41,1/18/22,459.74,0.000377374,-0.025002096,0.027454189,-0.03650767
635,KO,Tommy Tuberville,Purchase,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/12/22,60.53,1/5/22,60.09,1/19/22,60.66,12/13/21,56.98,1/24/22,59.9,0.00732235,0.002147695,0.062302562,-0.010408062,471.59,1/5/22,477.16,1/19/22,458.13,12/14/21,463.09,1/25/22,433.06,-0.011673233,-0.028541742,0.018354963,-0.081702326
636,VZ,Tommy Tuberville,Purchase,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/12/22,53.39,1/5/22,53.84,1/19/22,53.47,12/13/21,50.1,1/24/22,53.11,-0.008358098,0.001498408,0.065668663,-0.005244428,471.59,1/5/22,477.16,1/19/22,458.13,12/14/21,463.09,1/25/22,433.06,-0.011673233,-0.028541742,0.018354963,-0.081702326
637,ABC,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/21/22,133.62,1/14/22,134.75,1/28/22,134.55,12/22/21,127.35,2/2/22,134.33,-0.0083859,0.006960036,0.049234393,0.005313576,445.56,1/13/22,472.19,1/27/22,438.26,12/22/21,462.79,2/2/22,455.5,-0.056396789,-0.016383876,-0.037230709,0.022309004
638,AMGN,Tommy Tuberville,Purchase,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/12/22,232.38,1/5/22,227.04,1/19/22,233.8,12/13/21,210.43,1/24/22,227.48,0.023520085,0.006110681,0.104310222,-0.021086152,471.59,1/5/22,477.16,1/19/22,458.13,12/14/21,463.09,1/25/22,433.06,-0.011673233,-0.028541742,0.018354963,-0.081702326
639,PFE,Tommy Tuberville,Purchase,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/12/22,56.34,1/5/22,55.84,1/19/22,53.65,12/13/21,53.44,1/24/22,51.75,0.008954155,-0.047745829,0.054266467,-0.081469649,471.59,1/5/22,477.16,1/19/22,458.13,12/14/21,463.09,1/25/22,433.06,-0.011673233,-0.028541742,0.018354963,-0.081702326
640,CVX,Tommy Tuberville,Purchase,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/12/22,127.99,1/5/22,122.24,1/19/22,129.95,12/13/21,117.46,1/24/22,124.45,0.047038613,0.015313696,0.08964754,-0.027658411,471.59,1/5/22,477.16,1/19/22,458.13,12/14/21,463.09,1/25/22,433.06,-0.011673233,-0.028541742,0.018354963,-0.081702326
641,INTC,Tommy Tuberville,Purchase,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/12/22,56.14,1/5/22,54.19,1/19/22,54.63,12/13/21,50.85,1/24/22,51.48,0.035984499,-0.026897043,0.104031465,-0.083006769,471.59,1/5/22,477.16,1/19/22,458.13,12/14/21,463.09,1/25/22,433.06,-0.011673233,-0.028541742,0.018354963,-0.081702326
642,INTC,Tommy Tuberville,Purchase,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/12/22,56.14,1/5/22,54.19,1/19/22,54.63,12/13/21,50.85,1/24/22,51.48,0.035984499,-0.026897043,0.104031465,-0.083006769,471.59,1/5/22,477.16,1/19/22,458.13,12/14/21,463.09,1/25/22,433.06,-0.011673233,-0.028541742,0.018354963,-0.081702326
643,PEP,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/21/22,175.33,1/14/22,174.57,1/28/22,168.51,12/22/21,168.96,2/2/22,172.76,0.004353554,-0.038898078,0.037701231,-0.014658073,445.56,1/13/22,472.19,1/27/22,438.26,12/22/21,462.79,2/2/22,455.5,-0.056396789,-0.016383876,-0.037230709,0.022309004
644,ABBV,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/21/22,133.06,1/14/22,133.35,1/28/22,135.99,12/22/21,129.91,2/2/22,135.41,-0.002174728,0.022020141,0.024247556,0.017661205,445.56,1/13/22,472.19,1/27/22,438.26,12/22/21,462.79,2/2/22,455.5,-0.056396789,-0.016383876,-0.037230709,0.022309004
645,MMM,Tommy Tuberville,Purchase,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/12/22,179,1/5/22,177.13,1/19/22,179.83,12/13/21,177,1/24/22,171.86,0.010557218,0.004636872,0.011299435,-0.039888268,471.59,1/5/22,477.16,1/19/22,458.13,12/14/21,463.09,1/25/22,433.06,-0.011673233,-0.028541742,0.018354963,-0.081702326
646,CTAS,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/21/22,380.91,1/14/22,400.47,1/28/22,376.68,12/22/21,430,2/2/22,388.29,-0.04884261,-0.011104985,-0.114162791,0.019374655,445.56,1/13/22,472.19,1/27/22,438.26,12/22/21,462.79,2/2/22,455.5,-0.056396789,-0.016383876,-0.037230709,0.022309004
647,XEL,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/21/22,68.53,1/14/22,69.08,1/28/22,66.42,12/22/21,65.75,2/2/22,68.15,-0.007961783,-0.030789435,0.042281369,-0.005545017,445.56,1/13/22,472.19,1/27/22,438.26,12/22/21,462.79,2/2/22,455.5,-0.056396789,-0.016383876,-0.037230709,0.022309004
648,PG,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/21/22,163,1/14/22,158.07,1/28/22,158.61,12/22/21,157.77,2/2/22,160.14,0.031188714,-0.026932515,0.033149521,-0.017546012,445.56,1/13/22,472.19,1/27/22,438.26,12/22/21,462.79,2/2/22,455.5,-0.056396789,-0.016383876,-0.037230709,0.022309004
649,PM,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/21/22,102.64,1/14/22,102.1,1/28/22,102,12/22/21,91.61,2/2/22,103,0.005288932,-0.006235386,0.120401703,0.003507405,445.56,1/13/22,472.19,1/27/22,438.26,12/22/21,462.79,2/2/22,455.5,-0.056396789,-0.016383876,-0.037230709,0.022309004
650,LMT,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",1/21/22,374,1/14/22,365.18,1/28/22,389.1,12/22/21,341.16,2/2/22,386.11,0.024152473,0.040374332,0.096259819,0.032379679,445.56,1/13/22,472.19,1/27/22,438.26,12/22/21,462.79,2/2/22,455.5,-0.056396789,-0.016383876,-0.037230709,0.022309004
651,IBM,Tommy Tuberville,Purchase,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/12/22,133.25,1/5/22,138.31,1/19/22,132.9,12/13/21,123.76,1/24/22,127.99,-0.036584484,-0.002626642,0.076680672,-0.039474672,471.59,1/5/22,477.16,1/19/22,458.13,12/14/21,463.09,1/25/22,433.06,-0.011673233,-0.028541742,0.018354963,-0.081702326
652,DOW,Tommy Tuberville,Purchase,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/12/22,59.51,1/5/22,58.79,1/19/22,60.76,12/13/21,54.46,1/24/22,55.7,0.012246981,0.021004873,0.092728608,-0.064022853,471.59,1/5/22,477.16,1/19/22,458.13,12/14/21,463.09,1/25/22,433.06,-0.011673233,-0.028541742,0.018354963,-0.081702326
653,CSCO,Tommy Tuberville,Purchase,1001,Senate,Alabama,Republican,"$1,001 - $15,000",1/12/22,62.4,1/5/22,61.19,1/19/22,58,12/13/21,59.1,1/24/22,56.16,0.019774473,-0.070512821,0.055837563,-0.1,471.59,1/5/22,477.16,1/19/22,458.13,12/14/21,463.09,1/25/22,433.06,-0.011673233,-0.028541742,0.018354963,-0.081702326
