,Ticker,Representative,Transaction,Amount,House,Range,Date,OpenPrice,previous_seven_days,OpenPricePrevSevenDays,next_seven_days,OpenPriceNextSevenDays,next_day,OpenPriceNextDay,next_2_day,OpenPriceNextDay2,next_3_day,OpenPriceNextDay3,next_4_day,OpenPriceNextDay4,next_5_day,OpenPriceNextDay5,next_6_day,OpenPriceNextDay6,next_7_day,OpenPriceNextDay7,next_seven_days_spy,OpenPriceNextSevenDays_spy,Stock_purchase_to_day1_perent_change,Stock_day1_to_day2_perent_change,Stock_day2_to_day3_perent_change,Stock_day3_to_day4_perent_change,Stock_day4_to_day5_perent_change,Stock_day5_to_day6_perent_change,Stock_day6_to_day7_perent_change,SPY_change_purchase_to_7_day
280,SH,Thomas R. Carper,Purchase,15001,Senate,"$15,001 - $50,000",3/14/22,15.21,3/7/22,14.86,3/21/22,14.33,3/15/22,15.24,3/16/22,14.87,3/17/22,14.74,3/18/22,14.56,3/19/22,14.3,3/20/22,14.33,3/21/22,14.33,3/18/22,438,0.001972387,-0.024278215,-0.008742434,-0.012211669,-0.017857143,0.002097902,0,0.061821379
281,SH,Thomas R. Carper,Purchase,1001,Senate,"$1,001 - $15,000",3/14/22,15.21,3/7/22,14.86,3/21/22,14.33,3/15/22,15.24,3/16/22,14.87,3/17/22,14.74,3/18/22,14.56,3/19/22,14.3,3/20/22,14.33,3/21/22,14.33,3/18/22,438,0.001972387,-0.024278215,-0.008742434,-0.012211669,-0.017857143,0.002097902,0,0.061821379
282,PSQ,Thomas R. Carper,Purchase,15001,Senate,"$15,001 - $50,000",3/14/22,13.06,3/7/22,12.56,3/21/22,11.98,3/15/22,13.15,3/16/22,12.66,3/17/22,12.42,3/18/22,12.27,3/19/22,11.97,3/20/22,11.98,3/21/22,11.98,3/18/22,438,0.006891271,-0.037262357,-0.018957346,-0.012077295,-0.024449878,0.000835422,0,0.061821379
283,PSQ,Thomas R. Carper,Purchase,1001,Senate,"$1,001 - $15,000",3/14/22,13.06,3/7/22,12.56,3/21/22,11.98,3/15/22,13.15,3/16/22,12.66,3/17/22,12.42,3/18/22,12.27,3/19/22,11.97,3/20/22,11.98,3/21/22,11.98,3/18/22,438,0.006891271,-0.037262357,-0.018957346,-0.012077295,-0.024449878,0.000835422,0,0.061821379
284,MAXR,Thomas R. Carper,Sale,1001,Senate,"$1,001 - $15,000",3/7/22,33.27,2/28/22,29.05,3/14/22,32.65,3/8/22,33.29,3/9/22,33.9,3/10/22,34.68,3/11/22,35.1,3/12/22,36.01,3/13/22,35.84,3/14/22,32.65,3/11/22,428.12,0.000601142,0.018323821,0.02300885,0.012110727,0.025925926,-0.004720911,-0.089006696,-0.003846599
285,PSQ,Thomas R. Carper,Purchase,1001,Senate,"$1,001 - $15,000",3/14/22,13.06,3/7/22,12.56,3/21/22,11.98,3/15/22,13.15,3/16/22,12.66,3/17/22,12.42,3/18/22,12.27,3/19/22,11.97,3/20/22,11.98,3/21/22,11.98,3/18/22,438,0.006891271,-0.037262357,-0.018957346,-0.012077295,-0.024449878,0.000835422,0,0.061821379
286,MOO,Thomas R. Carper,Purchase,1001,Senate,"$1,001 - $15,000",3/7/22,98.76,2/28/22,94.44,3/14/22,98.95,3/8/22,96.8,3/9/22,96.79,3/10/22,96.79,3/11/22,99.63,3/12/22,104.52,3/13/22,102.92,3/14/22,98.95,3/11/22,428.12,-0.019846092,-0.000103306,0,0.029341874,0.049081602,-0.015308075,-0.038573649,-0.003846599
287,GLD,Thomas R. Carper,Purchase,1001,Senate,"$1,001 - $15,000",3/7/22,184.45,2/28/22,178.86,3/14/22,183.03,3/8/22,188.35,3/9/22,186.04,3/10/22,186.88,3/11/22,183.74,3/12/22,179.6,3/13/22,179.33,3/14/22,183.03,3/11/22,428.12,0.021143941,-0.012264401,0.004515158,-0.016802226,-0.022531838,-0.001503341,0.020632354,-0.003846599
288,SH,Thomas R. Carper,Purchase,1001,Senate,"$1,001 - $15,000",3/14/22,15.21,3/7/22,14.86,3/21/22,14.33,3/15/22,15.24,3/16/22,14.87,3/17/22,14.74,3/18/22,14.56,3/19/22,14.3,3/20/22,14.33,3/21/22,14.33,3/18/22,438,0.001972387,-0.024278215,-0.008742434,-0.012211669,-0.017857143,0.002097902,0,0.061821379
289,ORI,Virginia Foxx,Purchase,15001,Representatives,"$15,001-$50,000",3/1/22,26.11,2/22/22,26.25,3/8/22,25.69,3/2/22,26.05,3/3/22,26.71,3/4/22,26.1,3/5/22,25.8,3/6/22,26.49,3/7/22,26.14,3/8/22,25.69,3/7/22,431.55,-0.00229797,0.025335893,-0.022837888,-0.011494253,0.026744186,-0.013212533,-0.017214996,-0.028778963
290,YUMC,David E. Price,Sale,1001,Representatives,"$1,001-$15,000",3/17/22,43.1,3/10/22,45.91,3/24/22,43.49,3/18/22,43.06,3/19/22,54.08,3/20/22,51.29,3/21/22,43.4,3/22/22,43.37,3/23/22,44.54,3/24/22,43.49,3/23/22,446.91,-0.000928074,0.255921969,-0.051590237,-0.153831156,-0.000691244,0.026977173,-0.023574315,0.042597846
291,CRM,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,184.74,2/17/22,208.33,3/3/22,210.39,2/25/22,204.72,2/26/22,210.39,2/27/22,204.7,2/28/22,207.79,3/1/22,213.4,3/2/22,216.1,3/3/22,210.39,3/2/22,432.37,0.108151997,0.027696366,-0.027045012,0.015095261,0.026998412,0.012652296,-0.026422952,0.049948908
292,SIEGY,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,70.82,3/7/22,63.42,3/21/22,74.59,3/15/22,70.18,3/16/22,72.92,3/17/22,73.99,3/18/22,73.51,3/19/22,68.71,3/20/22,68,3/21/22,74.59,3/18/22,438,-0.009036995,0.039042462,0.014673615,-0.006487363,-0.065297238,-0.010333285,0.096911765,0.061821379
293,MCK,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,263.65,2/17/22,274.3,3/3/22,275.71,2/25/22,269.1,2/26/22,291.19,2/27/22,290.83,2/28/22,270.9,3/1/22,274.74,3/2/22,273.4,3/3/22,275.71,3/2/22,432.37,0.020671345,0.082088443,-0.001236306,-0.068528006,0.014174972,-0.004877339,0.008449159,0.049948908
294,SBUX,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,87.5,2/17/22,94.42,3/3/22,93.48,2/25/22,91.3,2/26/22,88.01,2/27/22,87.46,2/28/22,91.29,3/1/22,91.49,3/2/22,90.77,3/3/22,93.48,3/2/22,432.37,0.043428571,-0.036035049,-0.00624929,0.043791448,0.00219082,-0.007869713,0.029855679,0.049948908
295,GS,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,328.57,2/17/22,358.78,3/3/22,338.87,2/25/22,340.19,2/26/22,335.07,2/27/22,337.37,2/28/22,340.25,3/1/22,337.4,3/2/22,331.6,3/3/22,338.87,3/2/22,432.37,0.035365371,-0.015050413,0.006864237,0.008536622,-0.008376194,-0.017190279,0.021924005,0.049948908
296,HD,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,300,2/17/22,348.99,3/3/22,329.19,2/25/22,313.18,2/26/22,331.58,2/27/22,329.14,2/28/22,312.97,3/1/22,314.59,3/2/22,321.06,3/3/22,329.19,3/2/22,432.37,0.043933333,0.058752155,-0.007358707,-0.049128031,0.005176215,0.020566452,0.02532237,0.049948908
297,IP,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,42.91,3/7/22,42.14,3/21/22,44.97,3/15/22,42.78,3/16/22,43.53,3/17/22,43.8,3/18/22,44.88,3/19/22,43.1,3/20/22,41.64,3/21/22,44.97,3/18/22,438,-0.003029597,0.017531557,0.006202619,0.024657534,-0.039661319,-0.03387471,0.079971182,0.061821379
298,VTRS,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,10.16,3/7/22,10,3/21/22,10.58,3/15/22,9.8,3/16/22,10.11,3/17/22,10.26,3/18/22,10.51,3/19/22,11.16,3/20/22,10.14,3/21/22,10.58,3/18/22,438,-0.035433071,0.031632653,0.014836795,0.024366472,0.061845861,-0.091397849,0.043392505,0.061821379
299,RTX,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,97.17,3/7/22,101.29,3/21/22,97.84,3/15/22,97.88,3/16/22,97.04,3/17/22,96.6,3/18/22,98,3/19/22,102.77,3/20/22,102.2,3/21/22,97.84,3/18/22,438,0.007306782,-0.008581937,-0.004534213,0.014492754,0.048673469,-0.005546366,-0.042661448,0.061821379
300,KR,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,44.44,2/17/22,44.35,3/3/22,52.25,2/25/22,45.5,2/26/22,55.86,2/27/22,55.35,2/28/22,45.76,3/1/22,48.12,3/2/22,48.09,3/3/22,52.25,3/2/22,432.37,0.023852385,0.227692308,-0.009129968,-0.173261066,0.051573427,-0.000623441,0.086504471,0.049948908
301,ICE,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,126.58,3/7/22,135.92,3/21/22,136.25,3/15/22,127.64,3/16/22,130.44,3/17/22,131.46,3/18/22,134.03,3/19/22,128.16,3/20/22,129.42,3/21/22,136.25,3/18/22,438,0.008374151,0.021936697,0.007819687,0.019549673,-0.043796165,0.009831461,0.052773914,0.061821379
302,ICE,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,120.95,2/17/22,124.92,3/3/22,130.49,2/25/22,127.75,2/26/22,130.44,2/27/22,131.46,2/28/22,126.42,3/1/22,128.16,3/2/22,129.42,3/3/22,130.49,3/2/22,432.37,0.056221579,0.021056751,0.007819687,-0.038338658,0.013763645,0.009831461,0.008267656,0.049948908
303,FRC,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,163,3/7/22,164.75,3/21/22,170.37,3/15/22,159.68,3/16/22,163.83,3/17/22,166.67,3/18/22,168.5,3/19/22,171.5,3/20/22,166.84,3/21/22,170.37,3/18/22,438,-0.020368098,0.025989479,0.017335042,0.01097978,0.017804154,-0.027172012,0.021157996,0.061821379
304,RTX,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,93,2/17/22,93.97,3/3/22,101.06,2/25/22,94.39,2/26/22,97.04,2/27/22,96.6,2/28/22,99.02,3/1/22,102.77,3/2/22,102.2,3/3/22,101.06,3/2/22,432.37,0.014946237,0.028075008,-0.004534213,0.02505176,0.037871137,-0.005546366,-0.011154599,0.049948908
305,INTC,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,45.9,3/7/22,48.01,3/21/22,47.46,3/15/22,44.5,3/16/22,45.3,3/17/22,46.32,3/18/22,46.82,3/19/22,47.54,3/20/22,47.52,3/21/22,47.46,3/18/22,438,-0.030501089,0.017977528,0.022516556,0.010794473,0.015378044,-0.000420698,-0.001262626,0.061821379
306,ALK,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,49.5,3/7/22,48.5,3/21/22,54.54,3/15/22,52.18,3/16/22,52.38,3/17/22,53.17,3/18/22,54.06,3/19/22,55.35,3/20/22,53.18,3/21/22,54.54,3/18/22,438,0.054141414,0.003832886,0.015082092,0.016738762,0.023862375,-0.039205059,0.025573524,0.061821379
307,PFE,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,50.72,3/7/22,48.25,3/21/22,54.24,3/15/22,52.62,3/16/22,52.54,3/17/22,52.92,3/18/22,54.38,3/19/22,46.69,3/20/22,46.11,3/21/22,54.24,3/18/22,438,0.037460568,-0.001520334,0.007232585,0.027588813,-0.141412284,-0.01242236,0.176317502,0.061821379
308,CNC,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,84.6,3/7/22,85.84,3/21/22,87.64,3/15/22,84.92,3/16/22,86.37,3/17/22,86.16,3/18/22,88.1,3/19/22,82.25,3/20/22,83.64,3/21/22,87.64,3/18/22,438,0.003782506,0.017074894,-0.0024314,0.022516249,-0.066401816,0.016899696,0.047824008,0.061821379
309,INTC,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,43.9,2/17/22,47.86,3/3/22,48.18,2/25/22,46.93,2/26/22,45.3,2/27/22,46.32,2/28/22,47,3/1/22,47.54,3/2/22,47.52,3/3/22,48.18,3/2/22,432.37,0.069020501,-0.03473258,0.022516556,0.014680484,0.011489362,-0.000420698,0.013888889,0.049948908
310,USB,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,54.74,2/17/22,58.06,3/3/22,56.49,2/25/22,55.78,2/26/22,55.32,2/27/22,55.51,2/28/22,55.55,3/1/22,55.78,3/2/22,54.57,3/3/22,56.49,3/2/22,432.37,0.018998904,-0.008246683,0.003434563,0.000720591,0.004140414,-0.021692363,0.035184167,0.049948908
311,BLK,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,710.28,2/17/22,773.81,3/3/22,746.97,2/25/22,736.05,2/26/22,722.76,2/27/22,721.06,2/28/22,740.08,3/1/22,740.35,3/2/22,720,3/3/22,746.97,3/2/22,432.37,0.036281466,-0.018055839,-0.002352095,0.026377833,0.000364825,-0.027486999,0.037458333,0.049948908
312,VTRS,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,13.86,2/17/22,15.19,3/3/22,10.41,2/25/22,14.03,2/26/22,10.11,2/27/22,10.26,2/28/22,13.72,3/1/22,11.16,3/2/22,10.14,3/3/22,10.41,3/2/22,432.37,0.012265512,-0.279401283,0.014836795,0.337231969,-0.186588921,-0.091397849,0.026627219,0.049948908
313,IP,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,44.25,2/17/22,45.92,3/3/22,42.33,2/25/22,44.27,2/26/22,43.53,2/27/22,43.8,2/28/22,44.51,3/1/22,43.1,3/2/22,41.64,3/3/22,42.33,3/2/22,432.37,0.000451977,-0.016715609,0.006202619,0.016210046,-0.031678275,-0.03387471,0.016570605,0.049948908
314,BLKB,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,56.71,2/17/22,66.51,3/3/22,61.92,2/25/22,62.19,2/26/22,61.68,2/27/22,62.07,2/28/22,61.36,3/1/22,61.67,3/2/22,60.94,3/3/22,61.92,3/2/22,432.37,0.096631987,-0.008200675,0.006322957,-0.011438698,0.005052151,-0.011837198,0.016081392,0.049948908
315,BAC,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,43,2/17/22,47,3/3/22,43.09,2/25/22,43.81,2/26/22,42.24,2/27/22,42.41,2/28/22,43.72,3/1/22,43.71,3/2/22,42.74,3/3/22,43.09,3/2/22,432.37,0.018837209,-0.035836567,0.004024621,0.030888941,-0.000228728,-0.022191718,0.00818905,0.049948908
316,GOOGL,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,2499.07,2/17/22,2724.86,3/3/22,2720.2,2/25/22,2671.04,2/26/22,2614.66,2/27/22,2662.98,2/28/22,2661,3/1/22,2697.57,3/2/22,2692.56,3/3/22,2720.2,3/2/22,432.37,0.068813599,-0.021107883,0.018480414,-0.000743528,0.013742954,-0.001857227,0.010265324,0.049948908
317,DGX,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,137.31,3/7/22,137.67,3/21/22,144.64,3/15/22,138.67,3/16/22,141.64,3/17/22,142.74,3/18/22,146.17,3/19/22,130.66,3/20/22,131.92,3/21/22,144.64,3/18/22,438,0.009904595,0.021417754,0.007766168,0.024029704,-0.106109325,0.009643349,0.096422074,0.061821379
318,DGX,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,126.26,2/17/22,131.18,3/3/22,134.68,2/25/22,130.24,2/26/22,141.64,2/27/22,142.74,2/28/22,129.59,3/1/22,130.66,3/2/22,131.92,3/3/22,134.68,3/2/22,432.37,0.031522256,0.087530713,0.007766168,-0.092125543,0.00825681,0.009643349,0.020921771,0.049948908
319,C,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,60.49,2/17/22,66.33,3/3/22,58.75,2/25/22,61.31,2/26/22,56.02,2/27/22,55.71,2/28/22,59.93,3/1/22,58.39,3/2/22,56.97,3/3/22,58.75,3/2/22,432.37,0.01355596,-0.086282825,-0.005533738,0.075749417,-0.025696646,-0.024319233,0.031244515,0.049948908
320,CNC,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,79.75,2/17/22,83.92,3/3/22,84.82,2/25/22,80.37,2/26/22,86.37,2/27/22,86.16,2/28/22,81.49,3/1/22,82.25,3/2/22,83.64,3/3/22,84.82,3/2/22,432.37,0.007774295,0.074654722,-0.0024314,-0.054201486,0.009326298,0.016899696,0.014108082,0.049948908
321,MGA,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,71.72,2/17/22,78.92,3/3/22,70,2/25/22,74.02,2/26/22,60.37,2/27/22,60.05,2/28/22,74.25,3/1/22,73.34,3/2/22,68.87,3/3/22,70,3/2/22,432.37,0.032069158,-0.184409619,-0.005300646,0.236469609,-0.012255892,-0.060949005,0.016407725,0.049948908
322,CSCO,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,54.07,2/17/22,55.5,3/3/22,56.74,2/25/22,54.98,2/26/22,55.93,2/27/22,55.49,2/28/22,55.41,3/1/22,55.53,3/2/22,54.77,3/3/22,56.74,3/2/22,432.37,0.016830035,0.017279011,-0.007866977,-0.001441701,0.002165674,-0.013686296,0.035968596,0.049948908
323,ALK,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,52.48,2/17/22,59.38,3/3/22,53.23,2/25/22,56.75,2/26/22,52.38,2/27/22,53.17,2/28/22,56.35,3/1/22,55.35,3/2/22,53.18,3/3/22,53.23,3/2/22,432.37,0.081364329,-0.077004405,0.015082092,0.059808162,-0.017746229,-0.039205059,0.000940203,0.049948908
324,DIS,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,140,2/17/22,154.69,3/3/22,147.31,2/25/22,149.56,2/26/22,135.65,2/27/22,137.44,2/28/22,147.83,3/1/22,147.86,3/2/22,146.31,3/3/22,147.31,3/2/22,432.37,0.068285714,-0.093006151,0.013195724,0.075596624,0.000202936,-0.010482889,0.006834803,0.049948908
325,QCOM,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,156.89,2/17/22,169.88,3/3/22,170.67,2/25/22,167.61,2/26/22,146.97,2/27/22,149.19,2/28/22,168.3,3/1/22,170.96,3/2/22,165.25,3/3/22,170.67,3/2/22,432.37,0.068328128,-0.123143011,0.015105123,0.128091695,0.01580511,-0.033399626,0.03279879,0.049948908
326,PFE,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,45.86,2/17/22,49.81,3/3/22,47.68,2/25/22,45.81,2/26/22,52.54,2/27/22,52.92,2/28/22,46.82,3/1/22,46.69,3/2/22,46.11,3/3/22,47.68,3/2/22,432.37,-0.001090275,0.146911155,0.007232585,-0.11526833,-0.002776591,-0.01242236,0.034049013,0.049948908
327,FLEX,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,15.77,2/17/22,17.25,3/3/22,16.63,2/25/22,16.62,2/26/22,16.34,2/27/22,16.7,2/28/22,16.43,3/1/22,16.41,3/2/22,15.88,3/3/22,16.63,3/2/22,432.37,0.05389981,-0.016847172,0.022031824,-0.016167665,-0.001217285,-0.03229738,0.047229219,0.049948908
328,AMGN,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,218.93,2/17/22,221.48,3/3/22,230.88,2/25/22,222.49,2/26/22,232.52,2/27/22,231.72,2/28/22,224.03,3/1/22,225.28,3/2/22,225.04,3/3/22,230.88,3/2/22,432.37,0.016260905,0.045080678,-0.003440564,-0.033186605,0.00557961,-0.001065341,0.025950942,0.049948908
329,FRC,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,157.36,2/17/22,173.12,3/3/22,171.24,2/25/22,167.34,2/26/22,163.83,2/27/22,166.67,2/28/22,168.22,3/1/22,171.5,3/2/22,166.84,3/3/22,171.24,3/2/22,432.37,0.063421454,-0.02097526,0.017335042,0.009299814,0.019498276,-0.027172012,0.026372573,0.049948908
330,UL,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,49.07,2/17/22,51.76,3/3/22,47.79,2/25/22,49.17,2/26/22,44.6,2/27/22,44.78,2/28/22,50.01,3/1/22,49.67,3/2/22,48.25,3/3/22,47.79,3/2/22,432.37,0.002037905,-0.092942851,0.004035874,0.116793211,-0.00679864,-0.028588685,-0.009533679,0.049948908
331,SIEGY,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/24/22,68.17,2/17/22,80.2,3/3/22,68.75,2/25/22,71.8,2/26/22,72.92,2/27/22,73.99,2/28/22,70.02,3/1/22,68.71,3/2/22,68,3/3/22,68.75,3/2/22,432.37,0.05324923,0.015598886,0.014673615,-0.053655899,-0.01870894,-0.010333285,0.011029412,0.049948908
332,DIS,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,130.98,3/7/22,140.28,3/21/22,138.9,3/15/22,129.74,3/16/22,135.65,3/17/22,137.44,3/18/22,139.55,3/19/22,147.86,3/20/22,146.31,3/21/22,138.9,3/18/22,438,-0.009467094,0.045552644,0.013195724,0.015352154,0.059548549,-0.010482889,-0.050645889,0.061821379
333,CRM,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,198.24,3/7/22,203.45,3/21/22,218.19,3/15/22,198.53,3/16/22,198.66,3/17/22,204.62,3/18/22,209.23,3/19/22,213.4,3/20/22,216.1,3/21/22,218.19,3/18/22,438,0.001462873,0.000654813,0.030001007,0.022529567,0.01993022,0.012652296,0.009671448,0.061821379
334,NEE,Donald Sternoff Beyer Jr.,Sale,1001,Representatives,"$1,001-$15,000",3/7/22,80.96,2/28/22,77.09,3/14/22,79.68,3/8/22,84.31,3/9/22,82.38,3/10/22,79.56,3/11/22,80.3,3/12/22,78.07,3/13/22,77.29,3/14/22,79.68,3/11/22,428.12,0.041378458,-0.022891709,-0.03423161,0.009301156,-0.027770859,-0.009991034,0.0309225,-0.003846599
335,DAIUF,Donald Sternoff Beyer Jr.,Sale,1001,Representatives,"$1,001-$15,000",3/1/22,72,2/22/22,75.23,3/8/22,67.36,3/2/22,72,3/3/22,72,3/4/22,72,3/5/22,67.36,3/6/22,72,3/7/22,66.51,3/8/22,67.36,3/7/22,431.55,0,0,0,-0.064444444,0.06888361,-0.07625,0.012780033,-0.028778963
336,FANUF,Donald Sternoff Beyer Jr.,Sale,1001,Representatives,"$1,001-$15,000",3/1/22,191.3,2/22/22,193.75,3/8/22,167.71,3/2/22,182.17,3/3/22,181.25,3/4/22,174,3/5/22,165.54,3/6/22,191.3,3/7/22,159.87,3/8/22,167.71,3/7/22,431.55,-0.047726085,-0.005050228,-0.04,-0.04862069,0.155611937,-0.164296916,0.049039845,-0.028778963
337,APD,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",3/10/22,223.47,3/3/22,235.61,3/17/22,224.4,3/11/22,229.94,3/12/22,235.61,3/13/22,229.5,3/14/22,220.17,3/15/22,220.03,3/16/22,226.37,3/17/22,224.4,3/16/22,429.89,0.028952432,0.024658607,-0.025932685,-0.040653595,-0.000635872,0.028814253,-0.008702567,0.051642526
338,C,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,54.7,3/7/22,55.03,3/21/22,57.83,3/15/22,54.46,3/16/22,56.02,3/17/22,55.71,3/18/22,56.94,3/19/22,54.46,3/20/22,56.02,3/21/22,57.83,3/18/22,438,-0.004387569,0.028644877,-0.005533738,0.022078621,-0.043554619,0.028644877,0.032309889,0.061821379
339,QCOM,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,150.8,3/7/22,162.32,3/21/22,153.99,3/15/22,142.5,3/16/22,146.97,3/17/22,149.19,3/18/22,152.52,3/19/22,142.5,3/20/22,146.97,3/21/22,153.99,3/18/22,438,-0.055039788,0.031368421,0.015105123,0.022320531,-0.065696302,0.031368421,0.04776485,0.061821379
340,MGA,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,58.68,3/7/22,61.82,3/21/22,62.89,3/15/22,57.77,3/16/22,60.37,3/17/22,60.05,3/18/22,61.12,3/19/22,57.77,3/20/22,60.37,3/21/22,62.89,3/18/22,438,-0.015507839,0.045006059,-0.005300646,0.017818485,-0.054810209,0.045006059,0.041742587,0.061821379
341,BLK,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,695.89,3/7/22,696,3/21/22,739.88,3/15/22,702.58,3/16/22,722.76,3/17/22,721.06,3/18/22,742.45,3/19/22,702.58,3/20/22,722.76,3/21/22,739.88,3/18/22,438,0.009613588,0.028722708,-0.002352095,0.02966466,-0.053700586,0.028722708,0.023686978,0.061821379
342,HD,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,322.91,3/7/22,324.26,3/21/22,338.04,3/15/22,320.35,3/16/22,331.58,3/17/22,329.14,3/18/22,333.63,3/19/22,320.35,3/20/22,331.58,3/21/22,338.04,3/18/22,438,-0.007927906,0.035055408,-0.007358707,0.013641611,-0.039804574,0.035055408,0.019482478,0.061821379
343,VTR,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,58.88,3/7/22,55.98,3/21/22,59.66,3/15/22,57.93,3/16/22,58.39,3/17/22,58.09,3/18/22,59.16,3/19/22,57.93,3/20/22,58.39,3/21/22,59.66,3/18/22,438,-0.016134511,0.007940618,-0.005137866,0.018419694,-0.020791075,0.007940618,0.0217503,0.061821379
344,KR,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,55.59,3/7/22,58.44,3/21/22,55.98,3/15/22,55.74,3/16/22,55.86,3/17/22,55.35,3/18/22,55.77,3/19/22,55.74,3/20/22,55.86,3/21/22,55.98,3/18/22,438,0.002698327,0.002152853,-0.009129968,0.007588076,-0.000537924,0.002152853,0.002148228,0.061821379
345,MCK,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,282.81,3/7/22,279.59,3/21/22,299.05,3/15/22,285,3/16/22,291.19,3/17/22,290.83,3/18/22,297.6,3/19/22,285,3/20/22,291.19,3/21/22,299.05,3/18/22,438,0.007743715,0.021719298,-0.001236306,0.023278204,-0.04233871,0.021719298,0.026992685,0.061821379
346,APD,Earl Blumenauer,Sale,1001,Representatives,"$1,001-$15,000",3/14/22,220.17,3/7/22,229.28,3/21/22,237,3/15/22,220.03,3/16/22,226.37,3/17/22,224.4,3/18/22,228.77,3/19/22,220.03,3/20/22,226.37,3/21/22,237,3/18/22,438,-0.000635872,0.028814253,-0.008702567,0.019474153,-0.03820431,0.028814253,0.046958519,0.061821379
347,MDT,Earl Blumenauer,Purchase,1001,Representatives,"$1,001-$15,000",2/18/22,101.5,2/11/22,104.69,2/25/22,103.63,2/19/22,103.97,2/20/22,105.97,2/21/22,107,2/22/22,100.45,2/23/22,104.24,2/24/22,100.97,2/25/22,103.63,2/25/22,429.61,0.024334975,0.019236318,0.009719732,-0.061214953,0.037730214,-0.031369916,0.026344459,-0.01134155
